Time,Temperature,Humidity,Precipitation,VWC_1,pF_1,SoilTemperature_1,VWC_2,pF_2,SoilTemperature_2,VWC_3,pF_3,SoilTemperature_3,VWC_4,pF_4,SoilTemperature_4
2017/5/12 16:00,25.2,59.927,0,45.623,2.004,14.3,42.251,1.991,14.1,46.925,1.977,14.5,35.8,1.982,14.5
2017/5/12 17:00,23.4,62.582,0,45.879,2.004,14.3,42.175,1.991,14.1,46.925,1.977,14.5,35.8,1.982,14.5
2017/5/12 18:00,22.2,65.434,0,45.453,2.004,14.3,42.1,1.991,14.1,46.925,1.977,14.5,35.8,1.982,14.5
2017/5/12 19:00,20,72.331,0,45.285,2.004,14.3,42.025,1.991,14.1,46.925,1.977,14.5,35.8,1.98,14.5
2017/5/12 20:00,18.4,80.859,0,45.117,2.004,14.3,41.949,1.991,14.1,46.925,1.977,14.5,35.8,1.98,14.5
2017/5/12 21:00,17.5,85.069,0,44.95,2.004,14.3,41.875,1.991,14.1,46.925,1.977,14.5,35.7,1.978,14.6
2017/5/12 22:00,16.9,86.802,0,44.702,2.004,14.4,41.875,1.991,14.1,46.925,1.977,14.5,35.7,1.978,14.6
2017/5/12 23:00,16.8,86.831,0,44.619,2.004,14.4,41.875,1.991,14.1,46.925,1.977,14.5,35.7,1.977,14.6
2017/5/13 0:00,16.3,88.556,0,44.537,2.004,14.4,41.875,1.991,14.1,46.837,1.977,14.5,35.7,1.977,14.6
2017/5/13 1:00,16.3,89.096,0,44.455,2.004,14.4,41.875,1.991,14.2,46.837,1.977,14.6,35.7,1.977,14.7
2017/5/13 2:00,16.5,89.035,0,44.455,2.004,14.4,41.8,1.991,14.2,46.837,1.977,14.6,35.7,1.977,14.7
2017/5/13 3:00,16.4,88.531,0,44.374,2.004,14.4,41.8,1.991,14.2,46.837,1.977,14.6,35.7,1.977,14.7
2017/5/13 4:00,16.1,86.412,0,44.374,2.004,14.5,41.8,1.991,14.2,47.014,1.977,14.6,35.7,1.977,14.8
2017/5/13 5:00,15.7,86.966,1,44.292,2.004,14.5,41.726,1.991,14.2,47.103,1.977,14.7,35.7,1.977,14.8
2017/5/13 6:00,15.8,87.527,0,44.292,2.004,14.5,41.726,1.991,14.3,47.103,1.977,14.7,35.7,1.977,14.8
2017/5/13 7:00,16.1,84.771,0,44.292,2.004,14.5,41.726,1.991,14.3,47.103,1.977,14.7,35.6,1.977,14.8
2017/5/13 8:00,16.4,85.848,1,44.374,2.004,14.5,41.726,1.991,14.3,47.103,1.977,14.7,35.6,1.977,14.9
2017/5/13 9:00,16.6,85.292,1,44.374,2.004,14.6,41.726,1.991,14.3,47.103,1.977,14.7,35.6,1.977,14.9
2017/5/13 10:00,17.1,85.708,2,44.374,2.004,14.6,41.726,1.991,14.3,47.014,1.977,14.8,35.6,1.977,14.9
2017/5/13 11:00,18.7,81.211,0,44.374,2.004,14.6,41.726,1.991,14.3,47.014,1.977,14.8,35.6,1.977,14.9
2017/5/13 12:00,19.7,76.305,0,44.455,2.004,14.6,41.726,1.991,14.3,47.014,1.977,14.8,35.6,1.977,14.9
2017/5/13 13:00,20.7,70.09,0,44.784,2.004,14.6,41.726,1.991,14.4,46.925,1.977,14.8,35.6,1.977,14.9
2017/5/13 14:00,20,70.619,0,45.033,2.001,14.6,41.651,1.991,14.4,46.925,1.977,14.8,35.6,1.977,14.9
2017/5/13 15:00,19.1,73.323,0,45.117,2,14.6,41.651,1.991,14.4,46.925,1.977,14.8,35.6,1.977,14.9
2017/5/13 16:00,19.4,71.077,0,45.117,2,14.6,41.577,1.991,14.4,46.925,1.977,14.8,35.7,1.977,15
2017/5/13 17:00,20,68.051,0,45.117,2,14.7,41.577,1.991,14.4,46.925,1.977,14.9,35.7,1.977,15
2017/5/13 18:00,19.1,69.702,0,45.117,2,14.7,41.577,1.991,14.4,46.925,1.977,14.9,35.8,1.977,15
2017/5/13 19:00,18,73.218,0,45.117,2,14.7,41.577,1.991,14.4,46.925,1.977,14.9,35.9,1.977,15
2017/5/13 20:00,16.3,81.537,0,44.95,2,14.7,41.577,1.991,14.4,47.103,1.977,14.9,35.9,1.977,15
2017/5/13 21:00,16.6,79.995,0,44.95,2,14.7,41.577,1.991,14.5,47.103,1.977,14.9,35.9,1.977,15
2017/5/13 22:00,16.3,82.617,0,44.95,2.001,14.7,41.577,1.991,14.5,47.103,1.977,14.9,36,1.977,15
2017/5/13 23:00,16.3,80.997,0,44.95,2.001,14.7,41.577,1.991,14.5,47.014,1.977,14.9,36.1,1.977,15
2017/5/14 0:00,15.9,83.645,0,44.95,2.001,14.7,41.577,1.991,14.5,46.925,1.977,14.9,36.1,1.977,15.1
2017/5/14 1:00,15.8,85.854,0,44.95,2.002,14.7,41.577,1.991,14.5,46.925,1.977,14.9,36.1,1.977,15.1
2017/5/14 2:00,15.7,86.966,0,44.95,2.001,14.7,41.577,1.991,14.5,46.925,1.977,15,36.1,1.977,15.1
2017/5/14 3:00,15.7,87.527,0,44.95,2.002,14.8,41.577,1.991,14.5,46.925,1.977,15,36.1,1.977,15.1
2017/5/14 4:00,15.6,87.525,0,44.95,2.001,14.8,41.577,1.991,14.5,46.925,1.977,15,36.1,1.974,15.1
2017/5/14 5:00,15.5,88.088,0,44.95,2.002,14.8,41.577,1.991,14.5,46.925,1.977,15,36.1,1.973,15.1
2017/5/14 6:00,16,86.415,0,44.867,2.002,14.8,41.577,1.991,14.5,46.925,1.977,15,36.1,1.973,15.1
2017/5/14 7:00,18.7,78.426,0,44.867,2.003,14.8,41.651,1.991,14.6,47.014,1.977,15,36.1,1.973,15.1
2017/5/14 8:00,23.7,63.509,0,44.867,2.002,14.8,41.651,1.991,14.6,47.103,1.977,15,36.1,1.973,15.1
2017/5/14 9:00,30.7,43.255,0,44.95,2.002,14.8,41.949,1.991,14.6,47.103,1.977,15,36,1.973,15.1
2017/5/14 10:00,33.2,39.119,0,44.95,2.003,14.8,41.875,1.991,14.6,47.103,1.977,15,35.9,1.973,15.1
2017/5/14 11:00,34.5,37.659,0,44.95,2.003,14.8,42.025,1.99,14.6,47.103,1.977,15,35.9,1.973,15.1
2017/5/14 12:00,33.4,39.266,0,45.033,2.003,14.8,41.949,1.991,14.6,47.103,1.977,15,35.8,1.973,15.1
2017/5/14 13:00,30.3,46.806,0,44.867,2.003,14.8,41.8,1.99,14.6,47.014,1.977,15,35.7,1.973,15.1
2017/5/14 14:00,30.9,48.809,0,44.784,2.003,14.8,41.949,1.99,14.6,47.014,1.977,15,35.7,1.973,15.1
2017/5/14 15:00,30.4,48.842,0,44.784,2.004,14.8,42.1,1.99,14.6,47.014,1.977,15,35.7,1.973,15.1
2017/5/14 16:00,27.6,53.641,0,44.95,2.004,14.8,41.875,1.991,14.6,46.925,1.977,15,35.6,1.973,15.1
2017/5/14 17:00,27.8,50.875,0,44.784,2.004,14.8,41.875,1.991,14.6,46.925,1.977,15.1,35.6,1.973,15.1
2017/5/14 18:00,21.7,63.606,0,44.619,2.003,14.9,41.726,1.99,14.6,46.925,1.977,15.1,35.6,1.973,15.2
2017/5/14 19:00,19.8,68.033,0,44.619,2.003,14.9,41.577,1.99,14.6,46.925,1.977,15.1,35.6,1.973,15.2
2017/5/14 20:00,19,71.049,0,44.619,2.003,14.9,41.577,1.99,14.7,46.925,1.977,15.1,35.6,1.973,15.2
2017/5/14 21:00,18.7,72.858,0,44.619,2.003,14.9,41.577,1.989,14.7,46.925,1.977,15.2,35.6,1.973,15.3
2017/5/14 22:00,18.6,75.65,0,44.619,2.003,14.9,41.504,1.989,14.7,46.925,1.977,15.2,35.6,1.973,15.3
2017/5/14 23:00,18.1,78.06,0,44.619,2.003,15,41.504,1.988,14.7,46.925,1.977,15.2,35.6,1.973,15.4
2017/5/15 0:00,17,79.539,0,44.619,2.003,15,41.504,1.987,14.7,46.925,1.977,15.3,35.6,1.973,15.4
2017/5/15 1:00,16.2,74.45,0,44.619,2.004,15,41.504,1.987,14.8,46.925,1.977,15.3,35.6,1.973,15.5
2017/5/15 2:00,15.9,74.782,0,44.619,2.003,15.1,41.504,1.987,14.8,46.925,1.977,15.3,35.6,1.973,15.5
2017/5/15 3:00,15.5,76.153,0,44.619,2.004,15.1,41.504,1.987,14.8,46.925,1.977,15.4,35.6,1.973,15.6
2017/5/15 4:00,15.1,82.216,0,44.619,2.003,15.1,41.504,1.987,14.8,46.925,1.977,15.4,35.6,1.973,15.6
2017/5/15 5:00,13.9,86.955,0,44.619,2.003,15.2,41.504,1.987,14.9,46.925,1.977,15.5,35.6,1.973,15.6
2017/5/15 6:00,15.1,84.549,0,44.619,2.004,15.2,41.504,1.987,14.9,46.925,1.977,15.5,35.6,1.973,15.7
2017/5/15 7:00,17.8,71.69,0,44.619,2.004,15.2,41.504,1.987,14.9,47.014,1.977,15.5,35.6,1.973,15.7
2017/5/15 8:00,22.4,59.841,0,44.702,2.004,15.2,41.504,1.987,14.9,47.103,1.977,15.5,35.5,1.973,15.7
2017/5/15 9:00,30.5,42.837,0,44.784,2.004,15.3,41.651,1.987,15,47.103,1.977,15.6,35.5,1.973,15.7
2017/5/15 10:00,31.6,39.373,0,44.784,2.004,15.3,41.949,1.987,15,47.103,1.977,15.6,35.5,1.973,15.7
2017/5/15 11:00,32.1,37.855,0,44.619,2.004,15.3,41.875,1.987,15,47.103,1.977,15.6,35.4,1.973,15.7
2017/5/15 12:00,28.9,47.472,0,44.619,2.004,15.3,42.327,1.987,15,47.103,1.977,15.6,35.3,1.973,15.7
2017/5/15 13:00,29,42.953,0,44.702,2.004,15.3,42.025,1.987,15,47.103,1.977,15.6,35.2,1.973,15.7
2017/5/15 14:00,22.5,55.072,0,44.619,2.004,15.3,41.356,1.987,15,47.014,1.977,15.6,35.2,1.973,15.7
2017/5/15 15:00,18.6,64.909,0,44.619,2.004,15.3,41.283,1.987,15,46.925,1.977,15.6,35.2,1.973,15.7
2017/5/15 16:00,18.1,69.386,0,44.619,2.004,15.3,41.21,1.987,15,46.925,1.977,15.7,35.2,1.973,15.7
2017/5/15 17:00,18,69.339,0,44.619,2.004,15.4,41.137,1.987,15.1,46.925,1.977,15.7,35.2,1.973,15.7
2017/5/15 18:00,17.6,69.616,0,44.619,2.004,15.4,41.137,1.987,15.1,46.925,1.977,15.7,35.2,1.973,15.7
2017/5/15 19:00,17.2,67.318,0,44.455,2.004,15.4,41.137,1.987,15.1,46.925,1.977,15.7,35.2,1.973,15.8
2017/5/15 20:00,16.3,73.437,0,44.455,2.004,15.4,41.137,1.987,15.1,46.925,1.977,15.7,35.2,1.972,15.8
2017/5/15 21:00,15.8,74.147,0,44.455,2.004,15.4,41.137,1.987,15.1,47.014,1.977,15.7,35.2,1.973,15.8
2017/5/15 22:00,14.6,77.08,0,44.455,2.004,15.4,41.137,1.987,15.1,47.014,1.977,15.8,35.2,1.972,15.8
2017/5/15 23:00,13.9,78.764,0,44.455,2.004,15.5,41.137,1.987,15.1,47.014,1.977,15.8,35.2,1.972,15.9
2017/5/16 0:00,13.3,79.935,0,44.455,2.004,15.5,41.137,1.987,15.1,47.014,1.977,15.8,35.2,1.971,15.9
2017/5/16 1:00,12.7,81.77,0,44.455,2.004,15.5,41.137,1.987,15.2,47.014,1.977,15.8,35.2,1.971,15.9
2017/5/16 2:00,13.5,78.253,0,44.455,2.004,15.5,41.137,1.987,15.2,47.014,1.977,15.9,35.2,1.97,15.9
2017/5/16 3:00,14,77.002,0,44.455,2.004,15.5,41.137,1.987,15.2,47.103,1.977,15.9,35.2,1.97,15.9
2017/5/16 4:00,14.4,76.863,0,44.455,2.004,15.6,41.137,1.987,15.2,47.103,1.977,15.9,35.2,1.97,15.9
2017/5/16 5:00,14.4,77.473,0,44.455,2.004,15.6,41.137,1.987,15.2,47.103,1.977,15.9,35.2,1.969,15.9
2017/5/16 6:00,14.4,78.693,0,44.455,2.004,15.6,41.137,1.987,15.2,47.103,1.977,15.9,35.2,1.969,15.9
2017/5/16 7:00,15.7,72.939,0,44.537,2.004,15.6,41.137,1.987,15.2,47.103,1.977,15.9,35.2,1.969,15.9
2017/5/16 8:00,17.5,67.555,0,44.619,2.004,15.6,41.137,1.987,15.2,47.103,1.977,15.9,35.2,1.968,15.9
2017/5/16 9:00,21.1,57.589,0,44.619,2.004,15.6,41.137,1.987,15.2,47.103,1.977,15.9,35.2,1.968,15.9
2017/5/16 10:00,21.7,55.896,0,44.619,2.004,15.6,41.283,1.987,15.2,46.925,1.976,15.9,35.1,1.968,15.9
2017/5/16 11:00,23.5,51.147,0,44.702,2.004,15.6,41.356,1.987,15.2,46.925,1.974,15.9,35,1.968,15.9
2017/5/16 12:00,23.1,52.043,0,44.702,2.004,15.6,41.43,1.987,15.2,46.925,1.973,15.9,35,1.968,15.9
2017/5/16 13:00,24.6,48.524,0,44.702,2.004,15.6,41.43,1.987,15.2,46.925,1.973,15.9,35,1.968,15.8
2017/5/16 14:00,24.4,48.454,0,44.702,2.004,15.6,41.43,1.987,15.2,47.014,1.973,15.9,35,1.968,15.8
2017/5/16 15:00,23.4,50.761,0,44.702,2.004,15.6,41.43,1.987,15.2,47.103,1.974,15.9,34.9,1.968,15.8
2017/5/16 16:00,21.5,52.292,0,44.619,2.004,15.6,41.43,1.987,15.2,47.014,1.974,15.8,34.9,1.968,15.8
2017/5/16 17:00,23.2,47.507,0,44.619,2.004,15.5,41.43,1.987,15.2,47.014,1.974,15.8,34.8,1.968,15.8
2017/5/16 18:00,19.5,56.068,0,44.537,2.004,15.5,41.283,1.987,15.2,47.014,1.973,15.8,34.8,1.968,15.8
2017/5/16 19:00,15.4,66.92,0,44.455,2.004,15.5,41.21,1.987,15.2,47.014,1.973,15.8,34.8,1.968,15.8
2017/5/16 20:00,14.1,72.773,0,44.455,2.004,15.5,41.137,1.987,15.2,47.014,1.973,15.8,34.8,1.968,15.8
2017/5/16 21:00,13.6,74.532,0,44.455,2.004,15.5,41.137,1.987,15.2,47.014,1.974,15.8,34.8,1.968,15.8
2017/5/16 22:00,13.1,75.011,0,44.455,2.004,15.5,41.137,1.987,15.2,47.014,1.974,15.8,34.8,1.968,15.8
2017/5/16 23:00,12.5,78.707,0,44.455,2.004,15.6,41.137,1.987,15.2,47.014,1.974,15.8,34.8,1.968,15.9
2017/5/17 0:00,12.5,80.088,0,44.455,2.004,15.6,41.137,1.987,15.2,47.014,1.974,15.9,34.8,1.968,15.9
2017/5/17 1:00,11.7,82.965,0,44.455,2.004,15.6,41.137,1.987,15.2,47.014,1.974,15.9,34.8,1.968,15.9
2017/5/17 2:00,10.5,87.479,0,44.455,2.004,15.6,41.137,1.988,15.2,46.925,1.975,15.9,34.8,1.968,15.9
2017/5/17 3:00,10.8,88.066,0,44.374,2.004,15.6,41.137,1.988,15.3,46.925,1.975,15.9,34.8,1.968,15.9
2017/5/17 4:00,10.5,86.691,0,44.374,2.004,15.6,41.137,1.989,15.3,46.925,1.977,15.9,34.8,1.968,15.9
2017/5/17 5:00,10.1,88.229,0,44.374,2.004,15.6,41.137,1.99,15.3,46.925,1.977,15.9,34.8,1.968,15.9
2017/5/17 6:00,10.2,90.857,0,44.292,2.004,15.6,41.137,1.991,15.3,46.837,1.977,15.9,34.9,1.969,15.9
2017/5/17 7:00,12.9,90.794,0,44.455,2.004,15.6,41.137,1.991,15.3,46.925,1.977,15.9,34.8,1.969,15.9
2017/5/17 8:00,18,79.037,0,44.537,2.004,15.6,41.137,1.991,15.3,46.748,1.977,15.9,34.8,1.969,15.9
2017/5/17 9:00,25.5,56.108,0,44.537,2.004,15.6,41.21,1.991,15.3,46.837,1.977,15.9,34.8,1.968,15.9
2017/5/17 10:00,27.5,39.24,0,44.537,2.004,15.6,41.43,1.991,15.3,46.748,1.977,15.9,34.8,1.969,15.9
2017/5/17 11:00,27.9,39.665,0,44.619,2.004,15.6,41.356,1.991,15.3,46.925,1.977,15.9,34.7,1.969,15.8
2017/5/17 12:00,26,45.242,0,44.619,2.004,15.6,41.283,1.991,15.3,46.925,1.977,15.9,34.7,1.97,15.8
2017/5/17 13:00,27,42.652,0,44.619,2.004,15.6,41.283,1.991,15.3,46.925,1.977,15.8,34.7,1.97,15.8
2017/5/17 14:00,27.5,40.603,0,44.619,2.004,15.6,41.283,1.991,15.3,46.925,1.977,15.8,34.6,1.971,15.8
2017/5/17 15:00,25.7,41.812,0,44.619,2.004,15.6,41.283,1.991,15.3,46.925,1.977,15.8,34.6,1.972,15.7
2017/5/17 16:00,21.7,47.801,0,44.619,2.004,15.6,41.356,1.991,15.3,46.925,1.977,15.8,34.6,1.973,15.7
2017/5/17 17:00,21.2,50.082,0,44.537,2.004,15.6,41.283,1.991,15.3,46.925,1.977,15.8,34.6,1.973,15.7
2017/5/17 18:00,17.5,61.05,0,44.455,2.004,15.6,41.21,1.991,15.2,46.925,1.977,15.8,34.6,1.973,15.7
2017/5/17 19:00,15.6,65.503,0,44.455,2.004,15.6,41.137,1.991,15.2,46.925,1.977,15.8,34.6,1.973,15.7
2017/5/17 20:00,14.5,69.095,0,44.455,2.004,15.6,41.137,1.991,15.2,46.925,1.977,15.8,34.6,1.973,15.8
2017/5/17 21:00,13.4,74.858,0,44.455,2.004,15.6,41.137,1.991,15.2,46.925,1.977,15.8,34.6,1.973,15.8
2017/5/17 22:00,12.2,80.979,0,44.374,2.004,15.6,41.065,1.991,15.2,46.925,1.977,15.8,34.6,1.973,15.8
2017/5/17 23:00,11.8,83.865,0,44.374,2.004,15.6,40.992,1.991,15.3,46.837,1.977,15.8,34.6,1.973,15.8
2017/5/18 0:00,11.6,84.248,0,44.374,2.004,15.6,40.992,1.991,15.3,46.837,1.977,15.8,34.6,1.973,15.8
2017/5/18 1:00,10.7,87.099,0,44.374,2.004,15.6,40.992,1.991,15.3,46.748,1.977,15.9,34.6,1.973,15.9
2017/5/18 2:00,11.6,85.713,0,44.292,2.004,15.6,40.992,1.991,15.3,46.837,1.977,15.9,34.6,1.973,15.9
2017/5/18 3:00,12.2,81.683,0,44.455,2.004,15.6,40.992,1.991,15.3,46.837,1.977,15.9,34.6,1.973,15.9
2017/5/18 4:00,12.2,83.795,0,44.455,2.004,15.7,40.992,1.991,15.3,46.837,1.977,15.9,34.6,1.973,15.9
2017/5/18 5:00,12.2,83.795,0,44.374,2.004,15.7,40.992,1.991,15.3,46.837,1.977,15.9,34.6,1.973,15.9
2017/5/18 6:00,12.3,83.946,0,44.455,2.004,15.7,40.992,1.991,15.3,46.837,1.977,15.9,34.6,1.973,15.9
2017/5/18 7:00,15.1,75.219,0,44.455,2.004,15.7,40.992,1.991,15.3,46.925,1.977,15.9,34.6,1.973,15.9
2017/5/18 8:00,19.9,62.445,0,44.455,2.004,15.7,41.065,1.991,15.3,46.925,1.977,15.9,34.6,1.973,15.9
2017/5/18 9:00,24.4,50.091,0,44.537,2.004,15.7,41.21,1.991,15.3,46.925,1.977,15.9,34.6,1.973,15.9
2017/5/18 10:00,27.4,42.486,0,44.784,2.004,15.7,41.356,1.991,15.3,46.925,1.977,15.9,34.6,1.973,15.9
2017/5/18 11:00,28,41.551,0,44.702,2.004,15.7,41.283,1.991,15.3,46.925,1.977,15.9,34.5,1.973,15.9
2017/5/18 12:00,29,40.455,0,44.619,2.004,15.7,41.356,1.993,15.3,46.925,1.977,15.9,34.4,1.973,15.8
2017/5/18 13:00,29.4,39.287,0,44.619,2.004,15.7,41.356,1.995,15.3,47.014,1.977,15.9,34.4,1.973,15.8
2017/5/18 14:00,29.5,36.878,0,44.619,2.004,15.7,41.43,1.995,15.3,47.103,1.977,15.9,34.3,1.973,15.8
2017/5/18 15:00,26.6,40.508,0,44.619,2.004,15.7,41.283,1.995,15.3,47.103,1.977,15.9,34.3,1.973,15.8
2017/5/18 16:00,24.8,41.875,0,44.619,2.004,15.7,41.283,1.995,15.3,47.103,1.977,15.9,34.3,1.973,15.8
2017/5/18 17:00,25.1,40.19,0,44.619,2.004,15.7,41.21,1.995,15.3,47.103,1.977,15.9,34.3,1.973,15.8
2017/5/18 18:00,21.5,48.78,0,44.619,2.005,15.6,41.137,1.995,15.3,47.103,1.977,15.9,34.3,1.973,15.8
2017/5/18 19:00,16.9,61.333,0,44.537,2.005,15.6,40.992,1.996,15.3,47.014,1.977,15.9,34.3,1.973,15.8
2017/5/18 20:00,15,70.423,0,44.619,2.005,15.7,40.992,1.999,15.3,46.925,1.977,15.9,34.3,1.973,15.8
2017/5/18 21:00,13.8,76.106,0,44.619,2.005,15.7,40.92,2,15.3,46.925,1.977,15.9,34.3,1.973,15.8
2017/5/18 22:00,12.7,79.726,0,44.537,2.005,15.7,40.92,2,15.3,46.925,1.977,15.9,34.3,1.973,15.9
2017/5/18 23:00,11.9,83.313,0,44.537,2.005,15.7,40.848,2,15.3,46.837,1.977,15.9,34.3,1.973,15.9
2017/5/19 0:00,11,83.854,0,44.537,2.005,15.7,40.92,2,15.3,46.837,1.977,15.9,34.3,1.973,15.9
2017/5/19 1:00,10.9,83.645,0,44.537,2.005,15.7,40.92,2,15.3,46.837,1.977,16,34.3,1.973,16
2017/5/19 2:00,10.3,84.661,0,44.455,2.005,15.7,40.848,2,15.4,46.837,1.979,16,34.3,1.973,16
2017/5/19 3:00,9.7,88.132,0,44.374,2.005,15.8,40.848,2,15.4,46.925,1.98,16,34.3,1.973,16
2017/5/19 4:00,9.4,88.23,0,44.374,2.005,15.8,40.848,2,15.4,46.837,1.982,16,34.3,1.973,16
2017/5/19 5:00,9.5,87.639,0,44.374,2.005,15.8,40.848,2,15.4,46.925,1.982,16,34.3,1.973,16
2017/5/19 6:00,10.3,84.661,0,44.455,2.005,15.8,40.848,2,15.4,46.925,1.982,16,34.3,1.973,16
2017/5/19 7:00,15.9,69.796,0,44.455,2.005,15.8,40.848,2,15.4,46.925,1.982,16.1,34.3,1.973,16
2017/5/19 8:00,20.6,58.564,0,44.537,2.005,15.8,40.92,2,15.4,46.925,1.982,16.1,34.3,1.973,16
2017/5/19 9:00,30.5,37.797,0,44.784,2.005,15.8,40.992,2,15.4,46.925,1.982,16.1,34.3,1.973,16
2017/5/19 10:00,32.4,35.985,0,44.784,2.006,15.8,41.21,2,15.5,46.925,1.982,16.1,34.2,1.975,16
2017/5/19 11:00,33.3,34.013,0,44.784,2.006,15.8,41.21,2.003,15.5,46.925,1.982,16,34.1,1.976,16
2017/5/19 12:00,32.9,35.985,0,44.784,2.007,15.8,41.137,2.004,15.5,46.925,1.982,16,34.1,1.977,15.9
2017/5/19 13:00,33.8,33.645,0,44.784,2.007,15.8,41.137,2.004,15.5,46.925,1.982,16,34.1,1.977,15.9
2017/5/19 14:00,33.5,32.474,0,44.784,2.007,15.8,41.137,2.004,15.4,47.014,1.982,16,34.1,1.977,15.9
2017/5/19 15:00,30.6,30.521,0,44.784,2.008,15.8,41.065,2.004,15.4,46.925,1.982,16,34,1.977,15.9
2017/5/19 16:00,29.2,28.388,0,44.784,2.009,15.8,40.992,2.006,15.4,46.925,1.982,16,34,1.977,15.9
2017/5/19 17:00,31.1,26.342,0,44.784,2.009,15.8,40.992,2.009,15.4,46.925,1.982,16,33.9,1.977,15.9
2017/5/19 18:00,27,34.234,0,44.784,2.009,15.8,40.992,2.009,15.4,46.925,1.982,16,33.9,1.977,15.9
2017/5/19 19:00,19.9,52.97,0,44.784,2.009,15.8,40.992,2.009,15.4,46.925,1.982,16,33.9,1.977,15.9
2017/5/19 20:00,16.6,61.983,0,44.702,2.009,15.8,40.848,2.009,15.4,46.837,1.982,16,33.9,1.977,15.9
2017/5/19 21:00,15.5,71.039,0,44.702,2.009,15.8,40.848,2.011,15.4,46.837,1.982,16,33.9,1.977,16
2017/5/19 22:00,14.7,70.601,0,44.702,2.009,15.8,40.848,2.013,15.4,46.837,1.984,16,33.9,1.977,16
2017/5/19 23:00,13.5,70.492,0,44.619,2.009,15.8,40.848,2.013,15.5,46.748,1.986,16.1,33.9,1.977,16
2017/5/20 0:00,12,74.917,0,44.619,2.009,15.8,40.848,2.013,15.5,46.748,1.987,16.1,33.9,1.977,16.1
2017/5/20 1:00,12.5,66.97,0,44.619,2.009,15.8,40.848,2.013,15.5,46.748,1.987,16.1,34,1.977,16.1
2017/5/20 2:00,13,64.144,0,44.619,2.009,15.9,40.848,2.013,15.5,46.837,1.987,16.1,34,1.977,16.1
2017/5/20 3:00,12.4,68.107,0,44.619,2.009,15.9,40.848,2.013,15.5,46.748,1.987,16.2,33.9,1.977,16.2
2017/5/20 4:00,12.8,65.666,0,44.619,2.009,15.9,40.848,2.013,15.6,46.748,1.987,16.2,34,1.977,16.2
2017/5/20 5:00,12.6,67.218,0,44.619,2.009,15.9,40.776,2.013,15.6,46.748,1.987,16.2,34,1.977,16.2
2017/5/20 6:00,12.9,69.273,0,44.619,2.009,15.9,40.776,2.013,15.6,46.748,1.987,16.2,34,1.977,16.2
2017/5/20 7:00,17.9,59.042,0,44.619,2.009,16,40.776,2.013,15.6,46.925,1.987,16.2,34,1.977,16.2
2017/5/20 8:00,22.7,49.33,0,44.702,2.009,16,40.848,2.013,15.6,46.925,1.987,16.2,33.9,1.978,16.2
2017/5/20 9:00,31.6,34.855,0,44.784,2.009,16,41.065,2.013,15.6,46.925,1.987,16.3,33.9,1.981,16.2
2017/5/20 10:00,35.6,29.242,0,44.702,2.009,16,41.137,2.016,15.7,46.925,1.987,16.3,33.9,1.982,16.2
2017/5/20 11:00,36.6,26.539,0,44.784,2.009,16,41.065,2.017,15.7,46.925,1.987,16.3,33.8,1.982,16.2
2017/5/20 12:00,35,29.872,0,44.95,2.009,16,40.992,2.017,15.7,46.925,1.989,16.2,33.7,1.982,16.2
2017/5/20 13:00,34.6,31.633,0,45.033,2.009,16,40.992,2.017,15.7,46.925,1.991,16.2,33.7,1.982,16.2
2017/5/20 14:00,34.6,30.724,0,45.033,2.009,16,40.92,2.017,15.7,46.837,1.991,16.2,33.6,1.982,16.1
2017/5/20 15:00,32.8,33.976,0,45.033,2.009,16,40.992,2.018,15.7,46.748,1.991,16.2,33.6,1.982,16.1
2017/5/20 16:00,30.6,37.354,0,45.033,2.009,15.9,40.992,2.022,15.7,46.748,1.991,16.2,33.6,1.984,16.1
2017/5/20 17:00,29.5,40.032,0,44.95,2.009,15.9,40.848,2.022,15.7,46.748,1.993,16.2,33.5,1.987,16.1
2017/5/20 18:00,25.9,47.906,0,44.95,2.009,15.9,40.92,2.022,15.7,46.748,1.995,16.2,33.5,1.987,16.1
2017/5/20 19:00,21.8,57.088,0,44.784,2.01,15.9,40.92,2.023,15.7,46.573,1.995,16.2,33.5,1.987,16.2
2017/5/20 20:00,19.4,63.97,0,44.619,2.011,15.9,40.776,2.026,15.7,46.573,1.995,16.2,33.5,1.987,16.2
2017/5/20 21:00,18,70.794,0,44.619,2.011,16,40.704,2.026,15.7,46.573,1.995,16.3,33.5,1.988,16.2
2017/5/20 22:00,17.5,72.559,0,44.619,2.011,16,40.704,2.026,15.7,46.573,1.995,16.3,33.5,1.991,16.3
2017/5/20 23:00,16.6,76.286,0,44.619,2.011,16,40.704,2.026,15.7,46.573,1.995,16.3,33.5,1.991,16.3
2017/5/21 0:00,16.1,79.302,0,44.784,2.011,16,40.704,2.027,15.7,46.573,1.997,16.3,33.5,1.991,16.3
2017/5/21 1:00,15.4,78.359,0,44.784,2.011,16,40.704,2.03,15.8,46.573,2,16.4,33.5,1.991,16.4
2017/5/21 2:00,15.3,80.015,0,44.784,2.011,16.1,40.704,2.03,15.8,46.485,2,16.4,33.5,1.991,16.4
2017/5/21 3:00,14.9,80.919,0,44.784,2.01,16.1,40.704,2.03,15.8,46.485,2,16.4,33.5,1.991,16.5
2017/5/21 4:00,14.1,82.102,0,44.702,2.011,16.1,40.704,2.03,15.8,46.485,2,16.5,33.5,1.991,16.5
